x-axis,1
second,Volt
-25.800000E-06,
-25.799000E-06,
-25.798000E-06,
-25.797000E-06,
-25.796000E-06,
-25.795000E-06,
-25.794000E-06,
-25.793000E-06,
-25.792000E-06,
-25.791000E-06,
-25.790000E-06,
-25.789000E-06,
-25.788000E-06,
-25.787000E-06,
-25.786000E-06,
-25.785000E-06,
-25.784000E-06,
-25.783000E-06,
-25.782000E-06,
-25.781000E-06,+15.330401831E-03
-25.780000E-06,+15.330401831E-03
-25.779000E-06,+15.129396808E-03
-25.778000E-06,+14.526381739E-03
-25.777000E-06,+14.526381739E-03
-25.776000E-06,+14.526381739E-03
-25.775000E-06,+14.526381739E-03
-25.774000E-06,+14.526381739E-03
-25.773000E-06,+14.526381739E-03
-25.772000E-06,+14.526381739E-03
-25.771000E-06,+14.526381739E-03
-25.770000E-06,+14.526381739E-03
-25.769000E-06,+14.526381739E-03
-25.768000E-06,+14.526381739E-03
-25.767000E-06,+14.526381739E-03
-25.766000E-06,+14.526381739E-03
-25.765000E-06,+14.727386762E-03
-25.764000E-06,+15.330401831E-03
-25.763000E-06,+15.330401831E-03
-25.762000E-06,+15.330401831E-03
-25.761000E-06,+15.330401831E-03
-25.760000E-06,+15.330401831E-03
-25.759000E-06,+15.330401831E-03
-25.758000E-06,+15.330401831E-03
-25.757000E-06,+15.330401831E-03
-25.756000E-06,+15.330401831E-03
-25.755000E-06,+15.129396808E-03
-25.754000E-06,+14.526381739E-03
-25.753000E-06,+14.727386762E-03
-25.752000E-06,+15.330401831E-03
-25.751000E-06,+15.330401831E-03
-25.750000E-06,+15.330401831E-03
-25.749000E-06,+15.330401831E-03
-25.748000E-06,+15.330401831E-03
-25.747000E-06,+15.330401831E-03
-25.746000E-06,+15.330401831E-03
-25.745000E-06,+15.330401831E-03
-25.744000E-06,+15.330401831E-03
-25.743000E-06,+15.330401831E-03
-25.742000E-06,+15.330401831E-03
-25.741000E-06,+15.330401831E-03
-25.740000E-06,+15.330401831E-03
-25.739000E-06,+15.330401831E-03
-25.738000E-06,+15.330401831E-03
-25.737000E-06,+15.330401831E-03
-25.736000E-06,+15.330401831E-03
-25.735000E-06,+15.330401831E-03
-25.734000E-06,+15.129396808E-03
-25.733000E-06,+14.526381739E-03
-25.732000E-06,+14.526381739E-03
-25.731000E-06,+14.526381739E-03
-25.730000E-06,+14.526381739E-03
-25.729000E-06,+14.727386762E-03
-25.728000E-06,+15.330401831E-03
-25.727000E-06,+15.330401831E-03
-25.726000E-06,+15.330401831E-03
-25.725000E-06,+15.330401831E-03
-25.724000E-06,+15.531406854E-03
-25.723000E-06,+15.933416900E-03
-25.722000E-06,+15.330401831E-03
-25.721000E-06,+15.531406854E-03
-25.720000E-06,+16.134421923E-03
-25.719000E-06,+16.134421923E-03
-25.718000E-06,+15.933416900E-03
-25.717000E-06,+15.330401831E-03
-25.716000E-06,+15.330401831E-03
-25.715000E-06,+15.330401831E-03
-25.714000E-06,+15.330401831E-03
-25.713000E-06,+15.330401831E-03
-25.712000E-06,+15.330401831E-03
-25.711000E-06,+15.330401831E-03
-25.710000E-06,+15.330401831E-03
-25.709000E-06,+15.531406854E-03
-25.708000E-06,+16.134421923E-03
-25.707000E-06,+16.134421923E-03
-25.706000E-06,+16.134421923E-03
-25.705000E-06,+16.134421923E-03
-25.704000E-06,+15.933416900E-03
-25.703000E-06,+15.330401831E-03
-25.702000E-06,+15.330401831E-03
-25.701000E-06,+15.330401831E-03
-25.700000E-06,+15.531406854E-03
-25.699000E-06,+15.933416900E-03
-25.698000E-06,+15.330401831E-03
-25.697000E-06,+15.330401831E-03
-25.696000E-06,+15.330401831E-03
-25.695000E-06,+15.330401831E-03
-25.694000E-06,+15.330401831E-03
-25.693000E-06,+15.330401831E-03
-25.692000E-06,+15.330401831E-03
-25.691000E-06,+15.330401831E-03
-25.690000E-06,+15.330401831E-03
-25.689000E-06,+15.330401831E-03
-25.688000E-06,+15.330401831E-03
-25.687000E-06,+15.330401831E-03
-25.686000E-06,+15.330401831E-03
-25.685000E-06,+15.330401831E-03
-25.684000E-06,+15.330401831E-03
-25.683000E-06,+15.330401831E-03
-25.682000E-06,+15.330401831E-03
-25.681000E-06,+15.330401831E-03
-25.680000E-06,+15.330401831E-03
-25.679000E-06,+15.129396808E-03
-25.678000E-06,+14.526381739E-03
-25.677000E-06,+14.526381739E-03
-25.676000E-06,+14.526381739E-03
-25.675000E-06,+14.526381739E-03
-25.674000E-06,+14.526381739E-03
-25.673000E-06,+14.526381739E-03
-25.672000E-06,+14.526381739E-03
-25.671000E-06,+14.526381739E-03
-25.670000E-06,+14.526381739E-03
-25.669000E-06,+14.526381739E-03
-25.668000E-06,+14.526381739E-03
-25.667000E-06,+14.526381739E-03
-25.666000E-06,+14.727386762E-03
-25.665000E-06,+15.330401831E-03
-25.664000E-06,+15.330401831E-03
-25.663000E-06,+15.330401831E-03
-25.662000E-06,+15.531406854E-03
-25.661000E-06,+15.933416900E-03
-25.660000E-06,+15.531406854E-03
-25.659000E-06,+15.933416900E-03
-25.658000E-06,+15.330401831E-03
-25.657000E-06,+15.330401831E-03
-25.656000E-06,+15.330401831E-03
-25.655000E-06,+15.330401831E-03
-25.654000E-06,+15.531406854E-03
-25.653000E-06,+16.134421923E-03
-25.652000E-06,+16.134421923E-03
-25.651000E-06,+16.134421923E-03
-25.650000E-06,+16.134421923E-03
-25.649000E-06,+16.134421923E-03
-25.648000E-06,+16.134421923E-03
-25.647000E-06,+16.134421923E-03
-25.646000E-06,+16.134421923E-03
-25.645000E-06,+16.134421923E-03
-25.644000E-06,+16.134421923E-03
-25.643000E-06,+16.134421923E-03
-25.642000E-06,+16.134421923E-03
-25.641000E-06,+16.134421923E-03
-25.640000E-06,+16.134421923E-03
-25.639000E-06,+15.933416900E-03
-25.638000E-06,+15.330401831E-03
-25.637000E-06,+15.330401831E-03
-25.636000E-06,+15.330401831E-03
-25.635000E-06,+15.330401831E-03
-25.634000E-06,+15.330401831E-03
-25.633000E-06,+15.531406854E-03
-25.632000E-06,+15.933416900E-03
-25.631000E-06,+15.330401831E-03
-25.630000E-06,+15.531406854E-03
-25.629000E-06,+16.134421923E-03
-25.628000E-06,+16.134421923E-03
-25.627000E-06,+15.933416900E-03
-25.626000E-06,+15.330401831E-03
-25.625000E-06,+15.330401831E-03
-25.624000E-06,+15.330401831E-03
-25.623000E-06,+15.330401831E-03
-25.622000E-06,+15.330401831E-03
-25.621000E-06,+15.330401831E-03
